Rows,Cols,CPU_Rows,GPU_Rows,Rate(MB/s),Avg_time,Min_time,Max_time,GPU_Power(W),GPU_Energy(J),CPU_Power(W),CPU_Energy(J),DRAM_Power(W),DRAM_Energy(J),Total_Power_inc_DRAM(W),Total_Energy_inc_DRAM(W),Total_Power_exc_DRAM(W),Total_Energy_exc_DRAM(W),Power_efficiency,t_winner,pe_winner
1024,512,128,896,186.73,0.0153,0.0112,0.0208,75.4394,1.7924,85.9599,2.0423,23.8415,0.0145,185.241,3.8492,161.399,3.8347,1.15694,0,0
1024,512,160,864,146.685,0.0167,0.0143,0.0197,75.0288,1.8812,86.3097,2.164,23.7671,0.0153,185.106,4.0605,161.339,4.0452,0.909174,0,0
1024,512,192,832,154.532,0.0179,0.0136,0.0234,74.2083,1.9443,86.7722,2.2735,23.8065,0.016,184.787,4.2338,160.981,4.2178,0.95994,0,0
1024,512,224,800,140.081,0.0186,0.015,0.0234,73.8355,2.0102,87.1066,2.3715,23.7913,0.0166,184.733,4.3983,160.942,4.3817,0.87038,0,0
1024,512,256,768,142.849,0.0194,0.0147,0.0249,73.2434,2.0544,88.3515,2.4782,23.7845,0.0171,185.379,4.5497,161.595,4.5326,0.883997,0,0
1024,512,288,736,134.115,0.0197,0.0156,0.0243,72.6111,2.0592,89.3756,2.5346,23.7214,0.0172,185.708,4.611,161.987,4.5938,0.827941,0,0
1024,512,320,704,117.697,0.0212,0.0178,0.0254,72.2913,2.1636,88.3226,2.6433,23.5647,0.0181,184.179,4.825,160.614,4.8069,0.732795,0,0
1024,512,352,672,129.935,0.0203,0.0161,0.0325,71.9721,2.0896,90.4202,2.6251,23.7155,0.0177,186.108,4.7324,162.392,4.7147,0.800132,0,0
1024,512,384,640,121.187,0.0228,0.0173,0.033,71.4304,2.2654,88.792,2.816,23.6452,0.0192,183.868,5.1006,160.222,5.0814,0.756366,0,0
1024,512,416,608,136.249,0.0227,0.0154,0.0338,71.1801,2.2174,90.2252,2.8106,23.5413,0.0188,184.947,5.0468,161.405,5.028,0.844141,0,0
1024,512,448,576,106.186,0.0252,0.0197,0.036,70.6424,2.3852,89.1155,3.0089,23.6973,0.0205,183.455,5.4146,159.758,5.3941,0.664666,0,0
1024,512,480,544,123.267,0.0223,0.017,0.0343,70.7773,2.1852,91.8921,2.8371,23.5111,0.0186,186.18,5.0409,162.669,5.0223,0.757777,0,0
1024,512,512,512,117.383,0.0261,0.0179,0.0338,70.1591,2.4418,90.1845,3.1387,23.5768,0.021,183.92,5.6015,160.344,5.5805,0.732072,0,0
1024,512,544,480,92.7457,0.0278,0.0226,0.0382,69.9023,2.5505,89.2678,3.257,23.5768,0.0221,182.747,5.8296,159.17,5.8075,0.582683,0,0
1024,512,576,448,106.493,0.0264,0.0197,0.0341,69.8626,2.446,90.4302,3.166,23.4927,0.0211,183.786,5.6331,160.293,5.612,0.664364,0,0
1024,512,608,416,93.0951,0.0292,0.0225,0.042,69.5896,2.6305,89.4143,3.3798,23.5071,0.0228,182.511,6.0331,159.004,6.0103,0.585489,0,0
1024,512,640,384,85.1221,0.0283,0.0246,0.037,69.4492,2.5623,90.1316,3.3253,23.5727,0.0223,183.154,5.9099,159.581,5.8876,0.533411,0,0
1024,512,672,352,117.951,0.025,0.0178,0.036,69.3578,2.3232,92.9745,3.1142,23.6014,0.0203,185.934,5.4577,162.332,5.4374,0.726603,0,0
1024,512,704,320,100.671,0.027,0.0208,0.0383,69.2441,2.4737,92.0729,3.2892,23.6764,0.0217,184.993,5.7846,161.317,5.7629,0.624055,0,0
1024,512,736,288,104.54,0.0273,0.0201,0.0373,69.0973,2.4928,91.6282,3.3056,23.4929,0.0217,184.218,5.8201,160.726,5.7984,0.650425,0,0
1024,512,768,256,82.8452,0.0304,0.0253,0.0377,68.974,2.6838,90.0453,3.5037,23.5609,0.0235,182.58,6.211,159.019,6.1875,0.520976,0,0
1024,512,800,224,106.845,0.0261,0.0196,0.0424,68.902,2.4027,94.1063,3.2815,23.574,0.0211,186.582,5.7053,163.008,5.6842,0.655456,0,0
1024,512,832,192,102.141,0.0262,0.0205,0.032,68.8217,2.3905,94.0726,3.2676,23.6216,0.021,186.516,5.6791,162.894,5.6581,0.62704,0,0
1024,512,864,160,92.3164,0.0294,0.0227,0.0385,68.7132,2.5808,91.8792,3.4508,23.6483,0.0228,184.241,6.0544,160.592,6.0316,0.574849,0,0
1024,512,896,128,104.134,0.0265,0.0201,0.0359,68.6546,2.4205,93.8643,3.3093,23.5582,0.0213,186.077,5.7511,162.519,5.7298,0.64075,0,0
1024,512,928,96,98.6662,0.0286,0.0213,0.0342,68.6403,2.5315,92.4827,3.4108,23.6181,0.0223,184.741,5.9646,161.123,5.9423,0.612366,0,0
1024,512,960,64,84.8806,0.0305,0.0247,0.039,68.6224,2.6806,91.4396,3.5718,23.6311,0.0237,183.693,6.2761,160.062,6.2524,0.530298,0,0
1024,512,992,32,96.3016,0.0267,0.0218,0.0359,68.6917,2.4038,94.8298,3.3184,23.4536,0.021,186.975,5.7432,163.522,5.7222,0.588923,0,0
1024,512,1024,0,148.955,0.0168,0.0141,0.0337,0,0,114.999,2.0265,23.2474,0.0105,138.247,2.037,114.999,2.0265,1.29527,0,0
1024,1024,0,1024,491.539,0.0092,0.0085,0.0116,94.0926,1.6703,77.4409,1.3746,23.4145,0.0107,194.948,3.0556,171.534,3.0449,2.86556,1,1
1024,1024,32,992,346.153,0.0147,0.0121,0.0184,85.7299,2.0352,83.882,1.9913,24.2851,0.0148,193.897,4.0413,169.612,4.0265,2.04085,0,0
1024,1024,64,960,349.349,0.0159,0.012,0.0209,84.204,2.0889,86.7054,2.1509,24.2538,0.0154,195.163,4.2552,170.909,4.2398,2.04406,0,0
1024,1024,96,928,279.117,0.019,0.015,0.0252,81.8633,2.2966,87.3449,2.4503,24.0124,0.0173,193.221,4.7642,169.208,4.7469,1.64955,0,0
1024,1024,128,896,257.162,0.0203,0.0163,0.0272,79.7087,2.3251,89.2466,2.6032,24.0568,0.018,193.012,4.9463,168.955,4.9283,1.52207,0,0
1024,1024,160,864,238.881,0.0224,0.0176,0.032,77.4886,2.4367,89.3476,2.8096,23.9371,0.0193,190.773,5.2656,166.836,5.2463,1.43183,0,0
1024,1024,192,832,236.032,0.0216,0.0178,0.0298,77.5386,2.3528,92.3018,2.8007,23.9228,0.0186,193.763,5.1721,169.84,5.1535,1.38973,0,0
1024,1024,224,800,209.381,0.0264,0.02,0.0347,74.8841,2.6498,90.0966,3.1881,23.7919,0.0216,188.773,5.8595,164.981,5.8379,1.26912,0,0
1024,1024,256,768,199.406,0.0278,0.021,0.0383,74.4757,2.6997,91.4016,3.3132,23.8335,0.0222,189.711,6.0351,165.877,6.0129,1.20213,0,0
1024,1024,288,736,198.481,0.0306,0.0211,0.0399,73.8427,2.9247,91.7608,3.6343,23.7696,0.0241,189.373,6.5831,165.603,6.559,1.19853,0,0
1024,1024,320,704,189.052,0.028,0.0222,0.0386,73.5944,2.7092,94.6654,3.4849,23.7637,0.0224,192.023,6.2165,168.26,6.1941,1.12357,0,0
1024,1024,352,672,183.646,0.0336,0.0228,0.0443,72.5012,3.0771,91.7531,3.8942,23.6282,0.0257,187.882,6.997,164.254,6.9713,1.11806,0,0
1024,1024,384,640,160.021,0.0366,0.0262,0.0481,71.7199,3.2569,90.8244,4.1244,23.6457,0.0275,186.19,7.4088,162.544,7.3813,0.984474,0,0
1024,1024,416,608,132.317,0.0405,0.0317,0.0517,71.2733,3.497,90.3086,4.4309,23.571,0.0297,185.153,7.9576,161.582,7.9279,0.818884,0,0
1024,1024,448,576,163.367,0.0331,0.0257,0.0427,71.4997,3.0098,95.9986,4.0411,23.7332,0.0256,191.232,7.0765,167.498,7.0509,0.975336,0,0
1024,1024,480,544,162.061,0.0348,0.0259,0.0495,71.0657,3.1431,95.4398,4.2211,23.613,0.0268,190.119,7.391,166.506,7.3642,0.973306,0,0
1024,1024,512,512,148.581,0.0383,0.0282,0.0515,70.7701,3.3417,93.6437,4.4218,23.669,0.0287,188.083,7.7922,164.414,7.7635,0.903704,0,0
1024,1024,544,480,153.845,0.0386,0.0273,0.0531,70.3963,3.3563,95.7291,4.5641,23.6029,0.0289,189.728,7.9493,166.125,7.9204,0.926078,0,0
1024,1024,576,448,146.526,0.0353,0.0286,0.0449,70.353,3.0662,98.7786,4.305,23.7082,0.0265,192.84,7.3977,169.132,7.3712,0.866342,0,0
1024,1024,608,416,124.03,0.0449,0.0338,0.0545,69.78,3.7626,92.226,4.9729,23.6364,0.0327,185.642,8.7682,162.006,8.7355,0.76559,0,0
1024,1024,640,384,140.128,0.0411,0.0299,0.053,69.711,3.4836,95.0526,4.7499,23.5904,0.0302,188.354,8.2637,164.764,8.2335,0.850477,0,0
1024,1024,672,352,135.295,0.0428,0.031,0.0557,69.5633,3.5861,94.3944,4.8661,23.5121,0.0311,187.47,8.4833,163.958,8.4522,0.825185,0,0
1024,1024,704,320,133.288,0.0404,0.0315,0.0547,69.4112,3.4074,96.7703,4.7504,23.584,0.0297,189.766,8.1875,166.181,8.1578,0.802065,0,0
1024,1024,736,288,141.676,0.0389,0.0296,0.0498,69.2481,3.2898,98.672,4.6876,23.5755,0.0287,191.496,8.0061,167.92,7.9774,0.84371,0,0
1024,1024,768,256,136.529,0.0432,0.0307,0.0591,69.071,3.5897,96.3138,5.0055,23.5343,0.0314,188.919,8.6266,165.385,8.5952,0.825524,0,0
1024,1024,800,224,140.025,0.0418,0.03,0.0605,69.0403,3.4975,96.8303,4.9053,23.5924,0.0306,189.463,8.4334,165.871,8.4028,0.844182,0,0
1024,1024,832,192,108.582,0.0483,0.0386,0.061,68.8786,3.9437,93.6466,5.3617,23.5231,0.0345,186.048,9.3399,162.525,9.3054,0.668095,0,0
1024,1024,864,160,119.176,0.0458,0.0352,0.0604,68.8413,3.7231,95.6694,5.174,23.5772,0.0327,188.088,8.9298,164.511,8.8971,0.724428,0,0
1024,1024,896,128,120.27,0.0477,0.0349,0.0622,68.7573,3.8817,95.1226,5.3701,23.5684,0.0341,187.448,9.2859,163.88,9.2518,0.733894,0,0
1024,1024,928,96,121.483,0.0499,0.0345,0.0643,68.7,4.0235,93.8282,5.4952,23.5001,0.0353,186.028,9.554,162.528,9.5187,0.747457,0,0
1024,1024,960,64,110.814,0.0501,0.0378,0.0619,68.6878,4.0384,93.7379,5.5111,23.567,0.0355,185.993,9.585,162.426,9.5495,0.682245,0,0
1024,1024,992,32,97.9471,0.0501,0.0428,0.0565,68.73,4.0417,94.092,5.5331,23.4879,0.0354,186.31,9.6102,162.822,9.5748,0.601559,0,0
1024,1024,1024,0,148.755,0.0317,0.0282,0.0378,0,0,115.417,3.8177,23.3745,0.0198,138.791,3.8375,115.417,3.8177,1.28885,0,0
1024,2048,0,1024,530.125,0.0168,0.0158,0.0191,113.463,2.9276,76.4023,1.9713,23.3001,0.0154,213.166,4.9143,189.865,4.8989,2.79211,1,1
1024,2048,32,992,467.225,0.0206,0.018,0.0288,102.615,3.0211,86.0984,2.5348,24.4875,0.0185,213.201,5.5744,188.713,5.5559,2.47585,0,0
1024,2048,64,960,443.368,0.0226,0.0189,0.0289,96.3331,3.023,89.1516,2.7976,24.1947,0.0195,209.679,5.8401,185.485,5.8206,2.39032,0,0
1024,2048,96,928,437.388,0.0249,0.0192,0.0359,91.9769,3.1411,91.7701,3.134,24.2044,0.0212,207.951,6.2963,183.747,6.2751,2.38038,0,0
1024,2048,128,896,390.877,0.0281,0.0215,0.0381,89.3409,3.3235,93.5577,3.4803,24.1488,0.023,207.047,6.8268,182.899,6.8038,2.13712,0,0
1024,2048,160,864,368.485,0.0285,0.0228,0.0387,86.9235,3.2722,96.7871,3.6435,24.1789,0.0233,207.889,6.939,183.711,6.9157,2.00579,0,0
1024,2048,192,832,299.615,0.0367,0.028,0.0465,83.0253,3.8076,93.7758,4.3005,23.9481,0.0282,200.749,8.1363,176.801,8.1081,1.69464,0,0
1024,2048,224,800,271.424,0.0412,0.0309,0.0513,80.4935,4.0522,94.2924,4.7468,23.9474,0.0309,198.733,8.8299,174.786,8.799,1.55289,0,0
1024,2048,256,768,290.394,0.0382,0.0289,0.0522,80.5318,3.8402,98.1363,4.6796,23.9571,0.0293,202.625,8.5491,178.668,8.5198,1.62532,0,0
1024,2048,288,736,258.676,0.0412,0.0324,0.0552,78.8142,3.9544,98.4849,4.9413,23.946,0.0308,201.245,8.9265,177.299,8.8957,1.45898,0,0
1024,2048,320,704,232.681,0.0467,0.0361,0.0594,76.2346,4.2522,97.2445,5.4241,23.8382,0.0341,197.317,9.7104,173.479,9.6763,1.34126,0,0
1024,2048,352,672,230.311,0.0458,0.0364,0.0594,76.0181,4.1737,99.4812,5.4618,23.8391,0.0336,199.338,9.6691,175.499,9.6355,1.31232,0,0
1024,2048,384,640,213.213,0.0513,0.0393,0.0694,73.8477,4.4133,97.5877,5.832,23.7373,0.0364,195.173,10.2817,171.435,10.2453,1.24369,0,0
1024,2048,416,608,205.998,0.0522,0.0407,0.0637,73.3623,4.4685,98.686,6.0109,23.7306,0.0371,195.779,10.5165,172.048,10.4794,1.19732,0,0
1024,2048,448,576,193.674,0.054,0.0433,0.0689,72.4696,4.5609,99.5226,6.2634,23.8017,0.0384,195.794,10.8627,171.992,10.8243,1.12606,0,0
1024,2048,480,544,180.471,0.0556,0.0465,0.07,72.1487,4.6829,98.5723,6.3979,23.7343,0.0395,194.455,11.1203,170.721,11.0808,1.05711,0,0
1024,2048,512,512,188.2,0.0559,0.0446,0.069,71.2606,4.6119,100.244,6.4876,23.7066,0.0393,195.211,11.1388,171.505,11.0995,1.09735,0,0
1024,2048,544,480,180.738,0.058,0.0464,0.0705,70.8207,4.767,100.279,6.7498,23.7076,0.0409,194.808,11.5577,171.1,11.5168,1.05633,0,0
1024,2048,576,448,161.075,0.0645,0.0521,0.0792,70.1432,5.1071,98.2491,7.1534,23.6976,0.0442,192.09,12.3047,168.392,12.2605,0.956545,0,0
1024,2048,608,416,156.656,0.0637,0.0535,0.0732,69.8809,5.0884,99.161,7.2204,23.664,0.0442,192.706,12.353,169.042,12.3088,0.926731,0,0
1024,2048,640,384,171.112,0.065,0.049,0.0794,69.98,5.1748,99.7797,7.3784,23.6623,0.0449,193.422,12.5981,169.76,12.5532,1.00797,0,0
1024,2048,672,352,160.143,0.0659,0.0524,0.0836,69.364,5.1376,100.493,7.4432,23.6152,0.0448,193.472,12.6256,169.857,12.5808,0.942812,0,0
1024,2048,704,320,147.326,0.0719,0.0569,0.0879,69.2231,5.611,97.8283,7.9295,23.6324,0.0491,190.684,13.5896,167.051,13.5405,0.88192,0,0
1024,2048,736,288,139.873,0.071,0.06,0.0801,69.3716,5.4904,99.1929,7.8504,23.6687,0.048,192.233,13.3888,168.565,13.3408,0.82979,0,0
1024,2048,768,256,141.774,0.0722,0.0592,0.0885,69.1991,5.5959,99.6434,8.0579,23.5531,0.0488,192.396,13.7026,168.843,13.6538,0.83968,0,0
1024,2048,800,224,142.002,0.0741,0.0591,0.0911,69.0736,5.7666,98.7133,8.2411,23.6354,0.0506,191.422,14.0583,167.787,14.0077,0.846323,0,0
1024,2048,832,192,128.468,0.0797,0.0653,0.0998,68.6754,6.0866,97.1561,8.6108,23.5981,0.0536,189.43,14.751,165.832,14.6974,0.774692,0,0
1024,2048,864,160,125.651,0.0794,0.0668,0.098,68.8886,6.0753,97.4943,8.5979,23.5899,0.0533,189.973,14.7265,166.383,14.6732,0.755194,0,0
1024,2048,896,128,121.639,0.0819,0.069,0.0911,68.8085,6.2158,97.2571,8.7856,23.5353,0.0545,189.601,15.0559,166.066,15.0014,0.732477,0,0
1024,2048,928,96,111.468,0.0831,0.0753,0.0924,68.7567,6.3279,97.0354,8.9304,23.5381,0.0555,189.33,15.3138,165.792,15.2583,0.672333,0,0
1024,2048,960,64,115.403,0.0839,0.0727,0.0955,68.7628,6.3503,97.1623,8.9731,23.555,0.0558,189.48,15.3792,165.925,15.3234,0.69551,0,0
1024,2048,992,32,115.138,0.0896,0.0729,0.1045,68.7404,6.7685,95.9809,9.4507,23.4831,0.0593,188.204,16.2785,164.721,16.2192,0.698987,0,0
1024,2048,1024,0,150.677,0.0607,0.0557,0.0708,0,0,112.889,7.1271,23.3907,0.0379,136.28,7.165,112.889,7.1271,1.33474,0,0
1024,4096,0,1024,396.86,0.0437,0.0423,0.0458,132.488,7.1334,75.0462,4.0406,23.306,0.0322,230.84,11.2062,207.534,11.174,1.91226,0,0
1024,4096,32,992,375.588,0.0462,0.0447,0.0497,126.08,7.0498,82.7817,4.6287,24.5456,0.0352,233.408,11.7137,208.862,11.6785,1.79826,0,0
1024,4096,64,960,398.302,0.045,0.0421,0.0601,122.888,6.7478,87.7934,4.8206,24.4912,0.0345,235.173,11.6029,210.682,11.5684,1.89054,0,0
1024,4096,96,928,409.071,0.0446,0.041,0.0553,122.671,6.5996,92.8604,4.9957,24.4002,0.0337,239.931,11.629,215.531,11.5953,1.89797,0,0
1024,4096,128,896,427.314,0.0462,0.0393,0.0562,113.497,6.2503,97.5462,5.3718,24.4497,0.0345,235.493,11.6566,211.043,11.6221,2.02477,1,0
1024,4096,160,864,406.887,0.0493,0.0412,0.0571,96.2727,5.6548,100.089,5.8789,24.5058,0.0369,220.868,11.5706,196.362,11.5337,2.07213,0,1
1024,4096,192,832,364.977,0.0567,0.046,0.0716,90.6982,5.9446,100.467,6.5848,24.3208,0.0409,215.486,12.5703,191.165,12.5294,1.90923,0,0
1024,4096,224,800,361.406,0.0602,0.0464,0.0707,87.8049,6.1073,101.474,7.058,24.2458,0.0432,213.524,13.2085,189.278,13.1653,1.90939,0,0
1024,4096,256,768,350.057,0.0624,0.0479,0.0765,86.9846,6.2376,103.839,7.4462,24.1442,0.0444,214.968,13.7282,190.824,13.6838,1.83445,0,0
1024,4096,288,736,327.566,0.065,0.0512,0.0812,83.4326,6.1703,104.819,7.7518,24.1157,0.0457,212.367,13.9678,188.251,13.9221,1.74005,0,0
1024,4096,320,704,285.278,0.0747,0.0588,0.0921,79.8134,6.7394,102.786,8.6791,24.0378,0.052,206.637,15.4705,182.6,15.4185,1.56232,0,0
1024,4096,352,672,261.506,0.0775,0.0642,0.0907,78.1387,6.7795,103.756,9.0021,23.9793,0.0533,205.874,15.8349,181.894,15.7816,1.43768,0,0
1024,4096,384,640,243.989,0.0814,0.0688,0.0953,77.422,6.9812,104.003,9.378,23.977,0.0554,205.402,16.4146,181.425,16.3592,1.34485,0,0
1024,4096,416,608,239.118,0.0855,0.0702,0.0975,75.1209,7.1056,104.128,9.8493,23.9148,0.058,203.163,17.0129,179.249,16.9549,1.334,0,0
1024,4096,448,576,235.027,0.0888,0.0714,0.1248,74.3328,7.2415,105.163,10.2449,23.9005,0.0597,203.396,17.5461,179.495,17.4864,1.30938,0,0
1024,4096,480,544,221.125,0.0904,0.0759,0.1005,74.0116,7.3822,105.739,10.5468,23.8581,0.061,203.609,17.99,179.751,17.929,1.23018,0,0
1024,4096,512,512,205.274,0.0949,0.0817,0.1154,72.5752,7.5648,106.067,11.0558,23.8177,0.0637,202.46,18.6843,178.643,18.6206,1.14908,0,0
1024,4096,544,480,196.526,0.0991,0.0854,0.1155,71.9891,7.8211,105.413,11.4523,23.8034,0.0663,201.206,19.3397,177.402,19.2734,1.1078,0,0
1024,4096,576,448,210.235,0.0969,0.0798,0.1094,72.0207,7.604,107.422,11.3417,23.8182,0.0645,203.261,19.0102,179.443,18.9457,1.1716,0,0
1024,4096,608,416,183.733,0.1038,0.0913,0.1194,70.6515,8.0094,106.226,12.0422,23.7549,0.0691,200.632,20.1207,176.877,20.0516,1.03876,0,0
1024,4096,640,384,194.568,0.1074,0.0862,0.1276,70.4913,8.2059,106.386,12.3844,23.7451,0.0709,200.623,20.6612,176.878,20.5903,1.10001,0,0
1024,4096,672,352,173.465,0.1094,0.0967,0.1203,70.0204,8.2681,106.342,12.5569,23.7342,0.0719,200.096,20.8969,176.362,20.825,0.983574,0,0
1024,4096,704,320,165.107,0.1147,0.1016,0.1339,69.6521,8.5752,105.721,13.0157,23.7089,0.0748,199.082,21.6657,175.373,21.5909,0.941465,0,0
1024,4096,736,288,165.115,0.1196,0.1016,0.1373,69.2731,8.913,105.189,13.534,23.6998,0.0782,198.162,22.5252,174.462,22.447,0.946427,0,0
1024,4096,768,256,160.478,0.1161,0.1045,0.1326,69.0959,8.6321,107.1,13.3799,23.7248,0.076,199.921,22.088,176.196,22.012,0.910793,0,0
1024,4096,800,224,157.428,0.1229,0.1066,0.1368,68.8619,9.1061,105.422,13.9405,23.635,0.0801,197.919,23.1267,174.284,23.0466,0.903284,0,0
1024,4096,832,192,160.397,0.1261,0.1046,0.1432,68.7189,9.2682,105.86,14.2774,23.6773,0.0819,198.256,23.6275,174.579,23.5456,0.918766,0,0
1024,4096,864,160,155.422,0.1239,0.1079,0.1379,68.614,9.1039,106.367,14.1131,23.643,0.0804,198.624,23.2974,174.981,23.217,0.888224,0,0
1024,4096,896,128,145.583,0.1299,0.1152,0.1532,68.554,9.4478,105.585,14.5512,23.655,0.0836,197.794,24.0826,174.139,23.999,0.836014,0,0
1024,4096,928,96,140.297,0.1331,0.1196,0.1468,68.5043,9.7308,104.772,14.8824,23.5753,0.0859,196.852,24.6991,173.276,24.6132,0.80967,0,0
1024,4096,960,64,154.464,0.1337,0.1086,0.1568,68.4853,9.7444,105.185,14.9661,23.6397,0.0862,197.31,24.7967,173.67,24.7105,0.889409,0,0
1024,4096,992,32,132.596,0.1407,0.1265,0.1526,68.523,10.2111,103.433,15.4132,23.6293,0.0903,195.585,25.7146,171.956,25.6243,0.771103,0,0
1024,4096,1024,0,148.783,0.1331,0.1128,0.1494,0,0,104.513,14.3228,23.3659,0.0821,127.879,14.4049,104.513,14.3228,1.42358,0,0
1024,8192,0,1024,380.203,0.0905,0.0883,0.0932,140.206,14.2266,74.5032,7.5597,23.4292,0.061,238.138,21.8473,214.709,21.7863,1.77078,0,0
1024,8192,32,992,365.406,0.0958,0.0918,0.105,133.934,14.2925,80.8132,8.6237,24.6209,0.0674,239.368,22.9836,214.747,22.9162,1.70156,0,0
1024,8192,64,960,383.682,0.0926,0.0875,0.0974,131.527,13.6196,85.4702,8.8503,24.9773,0.0663,241.974,22.5362,216.997,22.4699,1.76814,0,0
1024,8192,96,928,400.741,0.0898,0.0837,0.0977,128.211,12.8403,91.9676,9.2104,25.3281,0.065,245.507,22.1157,220.179,22.0507,1.82007,0,0
1024,8192,128,896,411.62,0.0891,0.0815,0.1067,125.794,12.5025,97.4425,9.6846,25.6847,0.0655,248.921,22.2526,223.236,22.1871,1.84388,0,0
1024,8192,160,864,448.296,0.0874,0.0748,0.1055,121.094,11.7987,104.013,10.1343,25.8567,0.0646,250.964,21.9976,225.107,21.933,1.99148,1,0
1024,8192,192,832,440.821,0.0915,0.0761,0.1069,119.593,12.2706,107.053,10.9839,25.8376,0.068,252.484,23.3225,226.646,23.2545,1.94498,0,0
1024,8192,224,800,394.145,0.1041,0.0851,0.1256,102.371,11.6436,107.714,12.2513,25.9532,0.0757,236.038,23.9706,210.085,23.8949,1.87612,0,0
1024,8192,256,768,406.292,0.1038,0.0826,0.1205,89.7757,10.1376,111.216,12.5586,25.843,0.0748,226.835,22.771,200.992,22.6962,2.02143,0,1
1024,8192,288,736,354.874,0.1125,0.0946,0.1405,88.9903,10.8994,111.403,13.6445,25.7887,0.081,226.182,24.6249,200.394,24.5439,1.77089,0,0
1024,8192,320,704,318.281,0.1211,0.1054,0.1349,86.0624,11.2971,110.68,14.5284,25.6429,0.0863,222.385,25.9118,196.742,25.8255,1.61776,0,0
1024,8192,352,672,330.053,0.1256,0.1017,0.1388,82.7917,11.1583,113.668,15.3196,25.7879,0.0891,222.247,26.567,196.459,26.4779,1.68001,0,0
1024,8192,384,640,287.078,0.1274,0.1169,0.1427,81.6158,11.1446,115.374,15.7542,25.6195,0.0897,222.609,26.9885,196.99,26.8988,1.45732,0,0
1024,8192,416,608,290.05,0.1371,0.1157,0.1568,79.1224,11.5966,114.924,16.8438,25.6797,0.0965,219.727,28.5369,194.047,28.4404,1.49474,0,0
1024,8192,448,576,266.943,0.1446,0.1257,0.1622,77.1647,11.8824,115.468,17.7805,25.5559,0.1009,218.189,29.7638,192.633,29.6629,1.38576,0,0
1024,8192,480,544,260.668,0.1456,0.1287,0.1675,76.3908,11.8891,116.845,18.1852,25.5307,0.1019,218.767,30.1762,193.236,30.0743,1.34896,0,0
1024,8192,512,512,251.13,0.1559,0.1336,0.1857,74.3749,12.2937,115.602,19.1082,25.4133,0.1077,215.39,31.5096,189.977,31.4019,1.3219,0,0
1024,8192,544,480,240.804,0.158,0.1393,0.178,74.048,12.4238,117.152,19.6556,25.48,0.1096,216.68,32.189,191.2,32.0794,1.25944,0,0
1024,8192,576,448,233.767,0.1619,0.1435,0.1739,73.2566,12.5484,117.288,20.0907,25.3285,0.1112,215.874,32.7503,190.545,32.6391,1.22683,0,0
1024,8192,608,416,220.13,0.1728,0.1524,0.1899,71.9413,13.1202,115.829,21.1241,25.2988,0.1183,213.069,34.3626,187.771,34.2443,1.17233,0,0
1024,8192,640,384,203.093,0.1841,0.1652,0.2101,71.2402,13.7834,114.656,22.1834,25.339,0.1257,211.236,36.0925,185.897,35.9668,1.09251,0,0
1024,8192,672,352,200.027,0.1837,0.1677,0.2028,70.9361,13.7006,116.289,22.46,25.1148,0.1244,212.34,36.285,187.225,36.1606,1.06838,0,0
1024,8192,704,320,186.008,0.1909,0.1804,0.2182,70.2477,14.0801,115.719,23.194,25.2401,0.1297,211.207,37.4038,185.967,37.2741,1.00022,0,0
1024,8192,736,288,186.334,0.198,0.1801,0.2118,69.7675,14.4639,115.752,23.9971,25.0785,0.1333,210.598,38.5943,185.519,38.461,1.00439,0,0
1024,8192,768,256,180.031,0.2036,0.1864,0.2361,69.3612,14.7846,115.091,24.5319,25.0585,0.137,209.51,39.4535,184.452,39.3165,0.976035,0,0
1024,8192,800,224,177.147,0.2155,0.1894,0.2535,69.0867,15.5258,113.963,25.6107,24.9831,0.144,208.033,41.2805,183.05,41.1365,0.96775,0,0
1024,8192,832,192,169.22,0.2174,0.1983,0.2445,68.9166,15.5951,113.747,25.7396,24.937,0.1447,207.601,41.4794,182.664,41.3347,0.926401,0,0
1024,8192,864,160,167.048,0.2244,0.2009,0.2589,68.766,16.068,113.469,26.5133,24.9005,0.1492,207.136,42.7305,182.235,42.5813,0.91666,0,0
1024,8192,896,128,159.665,0.2302,0.2102,0.2799,68.6254,16.4401,112.413,26.9298,24.9439,0.1532,205.982,43.5231,181.038,43.3699,0.881942,0,0
1024,8192,928,96,156.624,0.2379,0.2142,0.2808,68.5919,16.9668,111.196,27.5051,24.8273,0.1575,204.615,44.6294,179.787,44.4719,0.87116,0,0
1024,8192,960,64,154.486,0.2323,0.2172,0.251,68.532,16.5588,112.796,27.2537,24.8147,0.1537,206.142,43.9662,181.327,43.8125,0.85197,0,0
1024,8192,992,32,147.552,0.2491,0.2274,0.2832,68.5155,17.7265,111.261,28.7856,24.7531,0.1642,204.529,46.6763,179.776,46.5121,0.820755,0,0
1024,8192,1024,0,147.451,0.2427,0.2276,0.2706,0,0,111.482,27.8224,24.7308,0.1583,136.213,27.9807,111.482,27.8224,1.32264,0,0
1024,16384,0,1024,359.194,0.188,0.1868,0.1919,142.076,28.6193,73.5711,14.8198,23.5531,0.1217,239.201,43.5608,215.648,43.4391,1.66565,0,0
1024,16384,32,992,352.438,0.1932,0.1904,0.201,136.493,28.1746,80.9836,16.7164,24.7149,0.1308,242.192,45.0218,217.477,44.891,1.62058,0,0
